Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
894,99-7768525,2022-03-20,2022-03-22,Second Class,MD1 S5A,C,US,Robertsborough,Nebraska,83282,Region 4,JSNZ34381310946576,Information Technology,"Technology Hardware, Storage & Peripherals",7200,310,95.49,25.78
895,57-7495675,2022-03-31,2022-04-02,Second Class,PFZ9571,B,US,East Christyborough,Louisiana,79455,Region 1,LYWB80561530816477,Real Estate,Equity Real Estate Investment Trusts,2900,120,73.66,838.49
896,50-8551302,2022-02-15,2022-02-26,Standard Class,603 1HQ,A,US,East Samanthaview,Rhode Island,24510,Region 2,ZBNG43614933284320,Consumer Discretionary,Specialty Retail,5500,980,35.85,86.13
897,60-8104147,2022-03-11,2022-04-06,Second Class,KDM 183,C,US,West Aimee,Florida,60617,Region 2,SYHI43831710865239,Consumer Staples,Beverages,8600,650,67.66,196.56
898,71-4149208,2022-01-22,2022-03-22,Standard Class,U 629825,B,US,Perezfurt,New Jersey,22474,Region 1,JIKW49558742012855,Financials,Insurance,4300,400,28.62,728.92
899,53-4582513,2022-01-20,2022-02-20,Standard Class,LNI 374,D,US,Bishopland,Louisiana,41546,Region 4,VACV46753334903769,Industrials,Machinery,9800,560,16.24,993.83
900,43-5032950,2022-02-09,2022-04-08,Second Class,MIZ 003,A,US,Port Jamesland,Montana,54889,Region 1,SKWM90562564101906,Energy,Energy Equipment & Services,5900,590,10.57,798.34
901,02-4204688,2022-04-04,2022-04-05,Standard Class,QCD 238,D,US,Robinsonchester,Connecticut,39551,Region 4,SQMT62149814787868,Information Technology,Software,6600,490,40.5,693.75
902,68-0362897,2022-03-18,2022-03-23,Second Class,0GZ Z95,D,US,South Davidhaven,West Virginia,10624,Region 1,JDPF48143634597241,Materials,Containers & Packaging,1700,600,25.56,555.45
903,65-7760072,2022-01-04,2022-04-06,Standard Class,0LA X53,C,US,Mackmouth,Montana,93061,Region 1,DLSB05539500048737,Information Technology,IT Services,3700,450,20.52,591.36
904,04-5196489,2022-03-30,2022-04-06,First Class,1J FX219,C,US,Samuelfort,Texas,07291,Region 0,FCMM27828603025955,Energy,Energy Equipment & Services,5300,580,22.19,692.92
905,11-1422722,2022-01-04,2022-01-28,Standard Class,LXC-6700,D,US,Lake Josephshire,West Virginia,62709,Region 4,TWET69362666498348,Industrials,Road & Rail,6100,770,62.27,424.8
906,20-2065203,2022-02-13,2022-02-24,Second Class,76E 2272,C,US,Anthonybury,Iowa,98631,Region 4,JBZF44196366655052,Consumer Staples,Beverages,3800,540,25.29,844.36
907,68-0202269,2022-02-28,2022-03-21,Standard Class,RQE 890,A,US,Port Micheleview,Nevada,10451,Region 1,DJDS46634916575401,Industrials,Airlines,4900,140,22.56,644.18
908,39-6474310,2022-02-04,2022-03-03,Second Class,12-09605,C,US,Brownton,Kentucky,02836,Region 1,ZUYI57672653504548,Financials,Consumer Finance,800,710,96.38,791.07
909,22-4380114,2022-02-23,2022-04-01,Standard Class,29Y Z59,A,US,Noahland,Wyoming,98909,Region 2,NWZX71376530351470,Consumer Discretionary,Multiline Retail,1200,960,26.83,997.59
910,11-3664257,2022-03-14,2022-03-23,Standard Class,74-KX58,A,US,Blairfurt,West Virginia,20938,Region 4,UUPA07522320319370,Financials,Consumer Finance,1500,30,10.83,699.7
911,91-9948656,2022-01-15,2022-02-16,Second Class,9ZC1653,A,US,Parkerhaven,Alaska,44588,Region 3,RXWZ95560729039046,Consumer Staples,Tobacco,7700,850,58.41,678.14
912,95-6127271,2022-01-05,2022-01-27,Second Class,2YE 633,C,US,Kellyshire,Maryland,50411,Region 0,EOAQ74606561910105,Real Estate,Real Estate Management & Development,8500,60,11.47,56.9
913,03-3872677,2022-01-22,2022-02-17,Second Class,QHE-5608,A,US,East Kenneth,New Hampshire,22179,Region 2,RFRL11846003715128,Information Technology,Internet Software & Services,3200,180,90.96,413.8
914,24-0170355,2022-02-23,2022-02-23,Standard Class,JYL-3868,A,US,Stevenside,Arkansas,71042,Region 0,CLSB05656147372670,Real Estate,Real Estate Management & Development,400,980,20.22,294.0
915,92-5317454,2022-01-19,2022-02-13,Second Class,2OT12,A,US,Lake Michaelmouth,Hawaii,76395,Region 0,KJYP00419486771161,Financials,Consumer Finance,100,500,6.94,584.74
916,56-2960974,2022-02-12,2022-02-14,Standard Class,6GI 675,A,US,Meyerstad,Oregon,28934,Region 4,VPWF16732355681186,Information Technology,"Electronic Equipment, Instruments & Components",3400,270,58.54,466.25
917,36-7549011,2022-01-14,2022-02-28,First Class,876Q2,C,US,Juanshire,Texas,73104,Region 0,UNJW07809312152973,Telecommunication Services,Wireless Telecommunication Services,2700,500,47.68,572.92
918,65-5749181,2022-03-18,2022-03-26,First Class,987182,D,US,Sanchezbury,Kentucky,37555,Region 3,VVVX47576354202752,Health Care,Health Care Equipment & Supplies,8300,170,50.17,242.71
919,53-2928336,2022-01-15,2022-01-23,Second Class,735V1,B,US,Lake Patriciatown,Michigan,15883,Region 2,PAHU67314743509664,Health Care,Life Sciences Tools & Services,2900,340,75.09,726.87
920,50-0827601,2022-02-20,2022-03-10,First Class,MPO-068,A,US,Riversfort,North Carolina,47936,Region 3,BDDE25343943959031,Health Care,Health Care Equipment & Supplies,7900,620,69.83,600.04
921,51-7661916,2022-03-30,2022-04-08,First Class,591VB,D,US,Morenotown,Arkansas,42315,Region 2,WTEM66025206876094,Energy,Energy Equipment & Services,5700,650,3.5,660.05
922,14-9477261,2022-03-25,2022-04-02,Second Class,738-HXPQ,D,US,Burnsbury,Ohio,88991,Region 0,KEEE65225097369614,Materials,Containers & Packaging,5100,950,77.07,480.34
923,74-9923774,2022-03-24,2022-03-29,Second Class,LYY0934,D,US,South Aaronstad,Rhode Island,36468,Region 4,GIID92160861804260,Financials,Diversified Financial Services,7600,920,40.25,255.41
924,73-3000890,2022-02-23,2022-04-07,Second Class,MVV 798,B,US,Tiffanystad,Massachusetts,57088,Region 2,DGTP17364256171046,Industrials,Marine,9200,730,44.92,726.5
925,65-0369455,2022-03-07,2022-03-18,First Class,152-433,C,US,North Alex,South Dakota,10026,Region 3,LSCK21345779827526,Consumer Staples,Beverages,9000,60,5.37,978.76
926,48-8538040,2022-01-02,2022-03-27,Standard Class,65-8229G,C,US,Lake Jamie,Nebraska,69126,Region 2,SSSO51726678658393,Real Estate,Equity Real Estate Investment Trusts,6500,220,87.42,269.58
927,37-1247103,2022-01-02,2022-01-16,Standard Class,ZOM-623,D,US,East Alexisville,Tennessee,01862,Region 2,QMYQ75117585521933,Information Technology,Communications Equipment,2300,420,55.0,203.1
928,59-5847164,2022-01-04,2022-03-17,Second Class,TPL8165,C,US,Lake Garrett,South Dakota,87245,Region 2,CPVO79950691138608,Energy,Energy Equipment & Services,3300,380,30.52,593.16
929,57-6374610,2022-03-23,2022-04-01,Standard Class,PKY-2182,B,US,Lake Susan,Florida,21382,Region 1,PMSM99935692348222,Utilities,Water Utilities ,8700,820,69.37,570.14
930,41-0319892,2022-01-16,2022-03-29,Second Class,128 QHS,B,US,East Donald,Texas,55490,Region 4,SKCM39455523027409,Consumer Discretionary,Multiline Retail,6300,900,36.99,579.43
931,37-0654954,2022-02-07,2022-03-02,Standard Class,LVK 433,D,US,Michellefort,Arizona,40755,Region 3,IOII25291351587723,Information Technology,"Electronic Equipment, Instruments & Components",5400,770,14.67,599.38
932,34-4568391,2022-02-15,2022-03-21,First Class,W36 1YQ,D,US,Carolmouth,Mississippi,26800,Region 2,YTDI34931627434215,Information Technology,Communications Equipment,4900,780,50.83,521.8
933,57-9501069,2022-02-21,2022-03-28,Standard Class,R04 0GY,D,US,Douglasview,Wyoming,54815,Region 2,WLPP25986135801340,Real Estate,Real Estate Management & Development,8100,460,12.66,415.21
934,91-7899574,2022-01-15,2022-01-29,First Class,348E0,A,US,Port Juliefort,Delaware,78239,Region 2,AQSZ79413263155219,Health Care,Health Care Providers & Services,7000,190,43.75,901.04
935,33-6371480,2022-03-31,2022-04-01,Second Class,91Q U84,D,US,Michellefurt,Missouri,56766,Region 3,SCKU88220661785721,Consumer Discretionary,Household Durables,9900,330,48.82,594.06
936,82-3759137,2022-03-10,2022-03-10,First Class,6BI7345,A,US,Veronicaview,Florida,39472,Region 1,YSIR56418285202566,Utilities,Water Utilities ,1100,200,29.35,820.48
937,99-0040882,2022-03-27,2022-04-05,Standard Class,VZG 689,B,US,North Nicholas,Vermont,60232,Region 2,XOYR46851934698704,Energy,Energy Equipment & Services,8100,760,39.88,450.75
938,82-8866775,2022-02-27,2022-03-25,Standard Class,3-3343X,B,US,Lake James,Michigan,11997,Region 1,SOGS63940214842453,Materials,Metals & Mining,3700,370,93.62,51.64
939,99-7194874,2022-01-11,2022-03-15,Second Class,PV 05553,D,US,Port Caleb,Ohio,45986,Region 4,PWRF98879982909803,Health Care,Life Sciences Tools & Services,8200,730,99.67,889.31
940,05-5435148,2022-01-12,2022-01-27,Standard Class,J37-HKD,C,US,New Jerome,Maine,81793,Region 3,CHOG08662017610143,Telecommunication Services,Wireless Telecommunication Services,5800,920,34.97,955.3
941,64-4510451,2022-01-02,2022-02-15,First Class,033-UIX,D,US,Jamesmouth,Montana,99567,Region 3,OBXZ06014620172833,Utilities,Independent Power and Renewable Electricity Producers,300,200,88.03,747.24
942,87-9854997,2022-02-08,2022-03-26,First Class,RZI 156,B,US,Port Kim,Louisiana,53520,Region 4,MCPC45670840105356,Telecommunication Services,Diversified Telecommunication Services,3800,800,13.9,926.3
943,63-0736320,2022-02-15,2022-02-21,First Class,72M•735,D,US,North Sean,Mississippi,91539,Region 0,YIHI56674136371648,Telecommunication Services,Wireless Telecommunication Services,2600,400,95.7,308.8
944,38-9666113,2022-02-01,2022-03-22,First Class,40T•095,A,US,Port Megan,South Carolina,76039,Region 1,VSXB80797610398334,Health Care,Health Care Providers & Services,800,840,28.35,914.91
945,74-8200144,2022-03-05,2022-03-29,Second Class,7NVT929,A,US,Adamfort,Kentucky,32328,Region 1,PAST65913740317453,Financials,Insurance,9700,270,52.54,917.87
946,34-5686039,2022-01-03,2022-02-09,Standard Class,LG-0378,B,US,New Tracyhaven,Washington,38170,Region 0,RUHG53878624462978,Energy,"Oil, Gas & Consumable Fuels",9100,720,5.23,68.57
947,64-5667608,2022-01-14,2022-01-28,Second Class,096-UKR,A,US,East Mary,Kansas,11630,Region 1,FGLS28273115506506,Health Care,Life Sciences Tools & Services,3000,440,92.77,632.48
948,95-7606208,2022-02-05,2022-03-10,First Class,89P S96,D,US,Sarahside,Montana,15776,Region 4,RDRN34074487659882,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",2800,310,93.81,533.21
949,45-8965819,2022-01-04,2022-02-22,Standard Class,QZ 24132,B,US,Riveratown,Alaska,96780,Region 3,OPYW91989666552764,Utilities,Electric Utilities,5200,540,48.31,806.05
950,74-3333273,2022-02-14,2022-04-03,Second Class,TGP-8459,B,US,Lake Tracy,Oregon,15131,Region 1,FPDV19569835841669,Industrials,Air Freight & Logistics,2800,790,19.48,402.3
951,63-6575937,2022-01-07,2022-02-13,First Class,3SC3852,C,US,Port Tylertown,Nevada,70022,Region 4,TVUC60581210476845,Materials,Containers & Packaging,7400,920,94.04,455.41
952,56-1777958,2022-03-03,2022-03-23,First Class,728-204,A,US,Lake Andrewmouth,New Jersey,77778,Region 0,PXUJ30473482579052,Utilities,Electric Utilities,6600,410,96.69,135.64
953,77-4012464,2022-01-03,2022-03-06,Standard Class,614 BXN,B,US,Reyesborough,Utah,84589,Region 2,TPPQ04203537895231,Information Technology,"Technology Hardware, Storage & Peripherals",1700,660,61.27,413.9
954,45-4533096,2022-01-15,2022-02-19,First Class,EEC B89,D,US,Laurafort,Kansas,03049,Region 2,MTTJ06384963041963,Utilities,Gas Utilities,9100,950,56.83,178.2
955,21-2216606,2022-04-02,2022-04-08,Second Class,4G XZ360,A,US,New Nicole,Florida,16711,Region 3,KJHE37864283752289,Materials,Paper & Forest Products,2000,560,6.82,401.55
956,51-2280390,2022-02-27,2022-04-03,Standard Class,089870,D,US,Georgefurt,Oregon,36545,Region 4,GCAY02614490379449,Consumer Discretionary,Household Durables,9300,250,59.84,239.12
957,34-3445150,2022-01-18,2022-03-11,Standard Class,2-9699P,D,US,Henryfurt,Georgia,30154,Region 1,SMWW65508637239119,Materials,Chemicals,5300,400,94.04,5.36
958,48-1015669,2022-03-20,2022-03-21,Second Class,KYA 809,A,US,Rickyfort,Virginia,35864,Region 4,WYOV40035410900997,Energy,"Oil, Gas & Consumable Fuels",3300,60,70.56,177.3
959,31-3151986,2022-01-25,2022-01-30,Second Class,8523,D,US,Michelehaven,Texas,09714,Region 3,LQFB44363007601776,Utilities,Independent Power and Renewable Electricity Producers,900,690,92.62,314.69
960,23-2563161,2022-03-24,2022-04-08,Second Class,PRL 3131,D,US,West Jeffrey,Florida,99106,Region 1,BREF85045679071726,Materials,Metals & Mining,6200,300,53.35,659.0
961,44-4246329,2022-02-16,2022-03-03,First Class,KL7 H4B,D,US,West Dylan,Delaware,74045,Region 2,NALT23196856979474,Industrials,Building Products,6200,270,48.78,444.89
962,53-9966312,2022-01-28,2022-02-18,Standard Class,NMS 400,B,US,Jasonchester,North Carolina,99348,Region 1,RFQH12435130451798,Telecommunication Services,Wireless Telecommunication Services,500,470,13.39,409.85
963,05-0843370,2022-01-05,2022-03-01,Standard Class,2AY 267,C,US,Port Laurieberg,Kentucky,82501,Region 0,OGRY34405099721056,Telecommunication Services,Diversified Telecommunication Services,400,200,8.94,304.55
964,11-2885305,2022-01-11,2022-03-09,First Class,9IB90,D,US,Allenberg,Utah,44512,Region 2,UTSK63912831536833,Financials,Insurance,5900,450,73.35,39.75
965,23-6268185,2022-03-18,2022-03-21,First Class,HFO 634,A,US,East Natashaburgh,Maine,78477,Region 1,ZMHC01037155226022,Financials,Consumer Finance,200,510,12.04,196.78
966,06-7735306,2022-02-21,2022-04-06,Second Class,LQC 670,B,US,East Karen,Tennessee,31054,Region 1,ADXF52525385212098,Utilities,Multi-Utilities,3700,110,34.99,773.35
967,01-0831743,2022-02-22,2022-04-09,First Class,IIC-0365,C,US,Robinsonport,Missouri,78189,Region 0,QFIF53113404217057,Information Technology,Software,2500,180,45.14,127.61
968,38-9178045,2022-01-10,2022-02-14,Standard Class,010V6,C,US,Port Mary,West Virginia,67629,Region 0,TXFS85883203588306,Materials,Metals & Mining,1200,870,97.5,853.11
969,54-9594036,2022-03-12,2022-04-03,Standard Class,HZL 830,D,US,East Lisaland,Montana,89272,Region 0,DEOO06239698750916,Real Estate,Equity Real Estate Investment Trusts,500,130,7.53,337.18
970,48-6125204,2022-02-01,2022-02-02,First Class,U14-62Q,A,US,Dianeshire,North Carolina,83662,Region 2,NBXE19249427984484,Consumer Discretionary,Auto Components,1000,140,60.11,728.52
971,47-6516450,2022-03-11,2022-03-30,Standard Class,DWR-5184,D,US,Carlmouth,Nevada,62886,Region 0,FOQC67457951270024,Utilities,Multi-Utilities,7000,350,50.28,708.8
972,14-2535259,2022-03-21,2022-04-05,Standard Class,45R 423,C,US,Port Lucas,Wyoming,16359,Region 2,QVQT77827308898957,Financials,Thrifts & Mortgage Finance,2700,30,69.43,123.85
973,36-6734498,2022-01-21,2022-02-10,First Class,9-64545E,D,US,Stanleytown,New Hampshire,60952,Region 2,QAPD61089489107039,Real Estate,Real Estate Management & Development,4000,220,35.6,689.82
974,39-3125846,2022-01-11,2022-03-21,Second Class,39EF017,A,US,Elizabethfort,Delaware,33758,Region 0,BCUC75848413760217,Materials,Construction Materials,7100,660,59.74,137.92
975,04-9449432,2022-04-03,2022-04-09,Standard Class,4R 68966,C,US,Ortizside,South Carolina,91596,Region 4,NURX52164629929881,Financials,Insurance,2300,200,70.27,708.97
976,27-9497396,2022-02-13,2022-03-18,Standard Class,M 038397,A,US,Brandonfort,Utah,60418,Region 4,BUSI59795790114681,Energy,Energy Equipment & Services,3200,910,69.92,465.36
977,60-7619503,2022-01-19,2022-04-01,Second Class,LAB 061,C,US,Kevinland,North Dakota,86902,Region 2,YSMI33677060461294,Consumer Discretionary,Distributors,1000,970,44.6,149.59
978,43-8505135,2022-01-15,2022-03-30,Standard Class,MDQ 941,C,US,North Shannonburgh,Mississippi,29278,Region 4,ZMBT43870944462614,Consumer Discretionary,Diversified Consumer Services,3200,300,75.18,39.04
979,13-1056222,2022-01-22,2022-03-03,Standard Class,9100,A,US,South Laurenhaven,Alaska,74850,Region 2,VQAX28563861213946,Energy,Energy Equipment & Services,5800,220,43.9,543.36
980,39-2257034,2022-04-08,2022-04-09,First Class,1KD 087,B,US,North Angelaberg,Ohio,66064,Region 3,KHYJ09276696268629,Health Care,Pharmaceuticals,4100,60,5.1,657.37
981,01-6575196,2022-03-13,2022-03-24,Standard Class,38P•247,D,US,East Cameronshire,Minnesota,88740,Region 4,QNGW45539488288156,Energy,"Oil, Gas & Consumable Fuels",8200,450,75.48,6.26
982,26-7180907,2022-02-14,2022-03-19,First Class,280-223,A,US,Jimenezbury,Wisconsin,02137,Region 4,ZPPT14957205336714,Consumer Discretionary,"Hotels, Restaurants & Leisure",200,70,35.24,575.65
983,86-9438356,2022-02-12,2022-02-18,Standard Class,1853,A,US,Jeffreybury,Nevada,71272,Region 4,XAYG01043838709815,Health Care,Health Care Equipment & Supplies,9200,970,93.3,407.69
984,45-5582194,2022-04-03,2022-04-04,Standard Class,42-R069,C,US,North Lauren,Louisiana,15593,Region 3,HNQZ34973718910694,Information Technology,Communications Equipment,9400,320,19.28,522.72
985,06-0860173,2022-04-05,2022-04-06,Standard Class,56B•329,D,US,South Jamesberg,North Dakota,60093,Region 3,WRKL17061521174645,Telecommunication Services,Wireless Telecommunication Services,6400,700,54.61,588.7
986,65-7052618,2022-03-22,2022-04-09,Standard Class,89D•203,C,US,East Christopher,Nevada,99939,Region 3,IUGA45480217337309,Information Technology,Internet Software & Services,4500,890,47.12,125.37
987,51-4436256,2022-02-13,2022-03-22,Standard Class,GHI 139,C,US,North Stephenborough,New Mexico,01224,Region 0,BDKE43505605693842,Energy,"Oil, Gas & Consumable Fuels",6700,290,91.29,904.39
988,90-6155174,2022-02-05,2022-03-01,Second Class,5GN 731,D,US,Port Briana,New Mexico,34403,Region 3,QIIF85107333523636,Industrials,Trading Companies & Distributors,5200,880,2.7,29.68
989,59-2303676,2022-03-14,2022-03-20,Standard Class,LO8 S7J,C,US,East Terriburgh,New Jersey,08949,Region 1,YNGK37616347842061,Telecommunication Services,Diversified Telecommunication Services,3000,640,30.31,660.36
990,66-8106283,2022-01-07,2022-04-04,First Class,431951,D,US,Reyesborough,California,49875,Region 1,RXAV41171891180815,Materials,Construction Materials,4500,480,64.01,205.23
991,38-5027364,2022-03-22,2022-04-08,First Class,1329 XL,B,US,Adamport,Maine,69586,Region 0,ZGLJ85478668631588,Real Estate,Real Estate Management & Development,4300,920,23.28,17.59
992,16-1243346,2022-01-05,2022-03-19,Second Class,KDE 057,A,US,Lake Sharonside,Illinois,25650,Region 2,KDKY51267481767806,Health Care,Health Care Equipment & Supplies,9800,990,31.22,51.24
993,04-7972213,2022-02-22,2022-02-26,First Class,122UGW,A,US,Port Shannonburgh,Virginia,90853,Region 4,DQJR32439380617155,Materials,Metals & Mining,3400,330,80.77,184.97
994,14-3149284,2022-04-01,2022-04-07,First Class,6P P9092,A,US,Lake Emily,Arkansas,57042,Region 0,VTUD41382876553964,Real Estate,Equity Real Estate Investment Trusts,9300,410,77.51,442.1
995,40-1758832,2022-03-14,2022-03-19,Standard Class,WDY 831,C,US,Lake Cynthia,Illinois,51926,Region 3,YRJC91429087499092,Energy,Energy Equipment & Services,1100,920,28.88,874.23
996,77-9458234,2022-02-15,2022-03-29,First Class,LLH 512,C,US,Lake Charles,Massachusetts,37868,Region 4,TMEM26929612332266,Financials,Mortgage REITs,7900,1000,96.45,868.86
997,64-6927723,2022-01-11,2022-04-02,Standard Class,3CPV 00,C,US,Lake Jeffreyview,Nevada,96885,Region 2,UHCQ81190123570161,Industrials,Aerospace & Defense,7000,920,46.84,69.79
998,44-4141326,2022-02-06,2022-02-24,Second Class,320 PCR,C,US,North Jeremyfurt,Tennessee,35105,Region 3,HHRR64466727328876,Industrials,Construction & Engineering,1100,630,87.64,545.58
999,20-1405913,2022-01-27,2022-03-30,Second Class,407-KKB,D,US,Blakeport,Rhode Island,58598,Region 1,VNPC14624521857743,Utilities,Independent Power and Renewable Electricity Producers,2800,240,36.36,192.22
